,Campaign_Name,Status,Payout,Currency,Date,Customer_city,Customer_Region,Customer_Country,Sub_Id
837,InVideo,APPROVED,0.00,USD,2024-01-24,Charlottetown,Prince Edward Island,CA,gmg
838,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-25,Waterford,Michigan,US,gmg
839,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-25,Amsterdam,New York,US,gmg
840,NordVPN,APPROVED,32.54,USD,2024-01-25,Wilmington,North Carolina,US,gmg
841,Walmart Affiliate Program,APPROVED,1.78,USD,2024-01-25,Albuquerque,New Mexico,US,gmg
842,NordVPN,REVERSED,0.00,USD,2024-01-25,Kanata,Ontario,CA,gmg
843,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-25,Caledonia,Mississippi,US,gmg
844,InVideo,APPROVED,12.50,USD,2024-01-25,Charlottetown,Prince Edward Island,CA,gmg
845,Walmart Affiliate Program,APPROVED,0.03,USD,2024-01-25,Brandon,Florida,US,gmg
846,NordVPN,APPROVED,32.54,USD,2024-01-25,Cainta,Calabarzon,PH,gmg
847,Walmart Affiliate Program,APPROVED,0.20,USD,2024-01-25,Philadelphia,Pennsylvania,US,gmg
848,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-25,Acworth,Georgia,US,gmg
849,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Denton,Texas,US,gmg
850,NordVPN,APPROVED,32.54,USD,2024-01-25,Sacramento,California,US,gmg
851,Skillshare,APPROVED,0.00,USD,2024-01-25,Kirkel,Saarland,DE,gmg
852,Walmart Affiliate Program,APPROVED,1.54,USD,2024-01-26,Tucson,Arizona,US,gmg
853,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Seattle,Washington,US,gmg
854,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Pensacola,Florida,US,gmg
855,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,El Paso,Texas,US,gmg
856,Walmart Affiliate Program,APPROVED,4.01,USD,2024-01-26,Minneapolis,Minnesota,US,gmg
857,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Greenwich,Connecticut,US,gmg
858,Walmart Affiliate Program,APPROVED,0.22,USD,2024-01-26,Vineyard,Utah,US,gmg
859,Walmart Affiliate Program,APPROVED,2.01,USD,2024-01-26,Manchester,Connecticut,US,gmg
860,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Olympia,Washington,US,gmg
861,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Lancaster,California,US,gmg
862,Walmart Affiliate Program,APPROVED,0.17,USD,2024-01-26,Jacksonville,Florida,US,gmg
863,Bubble,APPROVED,11.20,USD,2024-02-02,DeRidder,Louisiana,US,gmg
864,Walmart Affiliate Program,APPROVED,0.80,USD,2024-01-26,Grand Junction,Colorado,US,gmg
865,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Hattiesburg,Mississippi,US,gmg
866,Walmart Affiliate Program,APPROVED,1.14,USD,2024-01-26,Miranda,Miranda,VE,gmg
867,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Oswego,Illinois,US,gmg
868,Walmart Affiliate Program,APPROVED,0.34,USD,2024-01-26,Lafayette,Colorado,US,gmg
869,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-26,Lafayette,Colorado,US,gmg
870,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-26,Toms River,New Jersey,US,gmg
871,NordVPN,APPROVED,5.20,USD,2024-01-26,Euless,Texas,US,gmg
872,Atlas VPN,APPROVED,33.13,USD,2024-01-26,Los Angeles,California,US,gmg
873,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Sumter,South Carolina,US,gmg
874,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Warren,Michigan,US,gmg
875,DHgate,APPROVED,0.64,USD,2024-01-28,Macclesfield,England,GB,gmg
876,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Bella Vista,Arkansas,US,gmg
877,InVideo,APPROVED,0.00,USD,2024-01-26,Mumbai,Maharashtra,IN,
878,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Lititz,Pennsylvania,US,gmg
879,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Frisco,Texas,US,gmg
880,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,San Antonio,Texas,US,gmg
881,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Lafayette,Colorado,US,gmg
882,Walmart Affiliate Program,APPROVED,0.24,USD,2024-01-27,North Richland Hills,Texas,US,gmg
883,Walmart Affiliate Program,APPROVED,0.30,USD,2024-01-27,Grand Prairie,Texas,US,gmg
884,Walmart Affiliate Program,APPROVED,0.65,USD,2024-01-27,Fayetteville,North Carolina,US,gmg
885,Walmart Affiliate Program,APPROVED,0.18,USD,2024-01-27,Port Huron,Michigan,US,gmg
886,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,San Francisco,California,US,gmg
887,Walmart Affiliate Program,APPROVED,0.15,USD,2024-01-27,Schertz,Texas,US,gmg
888,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Windsor,Connecticut,US,gmg
889,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Eagle Mountain,Utah,US,gmg
890,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,San Francisco,California,US,gmg
891,InVideo,APPROVED,0.00,USD,2024-01-26,Scarborough,Ontario,CA,gmg
892,Walmart Affiliate Program,APPROVED,0.52,USD,2024-01-27,The Villages,Florida,US,gmg
893,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Fort Wayne,Indiana,US,gmg
894,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Boston,Massachusetts,US,gmg
895,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Brandon,Florida,US,gmg
896,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Herndon,Virginia,US,gmg
897,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Kansas City,Kansas,US,gmg
898,Walmart Affiliate Program,APPROVED,0.15,USD,2024-01-27,Utica,New York,US,gmg
899,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Forney,Texas,US,gmg
900,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Greenville,South Carolina,US,gmg
901,Walmart Affiliate Program,APPROVED,0.72,USD,2024-01-27,Moore,Oklahoma,US,gmg
902,Walmart Affiliate Program,APPROVED,0.24,USD,2024-01-27,Palmdale,California,US,gmg
903,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-27,Brandon,Florida,US,gmg
904,DigitalOcean,APPROVED,0.00,USD,2024-01-29,Ashburn,Virginia,US,
905,Walmart Affiliate Program,APPROVED,0.61,USD,2024-01-27,Moorhead,Minnesota,US,gmg
906,Walmart Affiliate Program,APPROVED,0.63,USD,2024-01-28,Morgantown,West Virginia,US,gmg
907,NordVPN,APPROVED,35.36,USD,2024-01-27,Oulu,North Ostrobothnia,FI,gmg
908,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Ellenwood,Georgia,US,gmg
909,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Port Huron,Michigan,US,gmg
910,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Albany,New York,US,gmg
911,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Broken Arrow,Oklahoma,US,gmg
912,Walmart Affiliate Program,APPROVED,0.24,USD,2024-01-28,Toms River,New Jersey,US,gmg
913,DHgate,REVERSED,0.00,USD,2024-01-29,Retford,England,GB,gmg
914,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Albany,New York,US,gmg
915,Walmart Affiliate Program,APPROVED,1.26,USD,2024-01-28,Perris,California,US,gmg
916,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Brandon,Florida,US,gmg
917,DHgate,REVERSED,0.00,USD,2024-01-29,Oviedo,Florida,US,gmg
918,DHgate,REVERSED,0.00,USD,2024-01-29,Oviedo,Florida,US,gmg
919,NordVPN,REVERSED,0.00,USD,2024-01-27,San Salvador,Departamento de San Salvador,SV,gmg
920,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Brandon,Florida,US,gmg
921,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Toms River,New Jersey,US,gmg
922,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-28,San Gabriel,California,US,gmg
923,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Atlanta,Georgia,US,gmg
924,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Potsdam,New York,US,gmg
925,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Smithfield,North Carolina,US,gmg
926,Walmart Affiliate Program,APPROVED,1.49,USD,2024-01-28,Albany,New York,US,gmg
927,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-28,Ottawa,Illinois,US,gmg
928,Walmart Affiliate Program,APPROVED,0.63,USD,2024-01-28,Greenville,Texas,US,gmg
929,Namecheap,APPROVED,0.23,USD,2024-01-28,Vancouver,British Columbia,CA,gmg
930,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-28,San Bruno,California,US,gmg
931,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-28,San Bruno,California,US,gmg
932,NordVPN,APPROVED,5.20,USD,2024-01-28,Auckland,Auckland,NZ,gmg
933,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Richardson,Texas,US,gmg
934,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Tallahassee,Florida,US,gmg
935,NordVPN,REVERSED,0.00,USD,2024-01-28,Ananindeua,Para,BR,gmg
936,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Warren,Michigan,US,gmg
937,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-29,Bridge City,Texas,US,gmg
938,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Wilmington,North Carolina,US,gmg
939,Walmart Affiliate Program,APPROVED,1.51,USD,2024-01-29,Murrells Inlet,South Carolina,US,gmg
940,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Greenville,South Carolina,US,gmg
941,Walmart Affiliate Program,APPROVED,0.52,USD,2024-01-29,Cabot,Arkansas,US,gmg
942,DHgate,APPROVED,6.49,USD,2024-01-30,Hanover,Lower Saxony,DE,gmg
943,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Kenner,Louisiana,US,gmg
944,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Wisconsin Rapids,Wisconsin,US,gmg
945,Walmart Affiliate Program,APPROVED,1.14,USD,2024-01-29,Glendora,California,US,gmg
946,Walmart Affiliate Program,APPROVED,0.60,USD,2024-01-29,Deltona,Florida,US,gmg
947,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-29,Denton,Texas,US,gmg
948,InVideo,APPROVED,0.00,USD,2024-01-29,Niterói,Rio de Janeiro,BR,gmg
949,DigitalOcean,APPROVED,0.00,USD,2024-02-01,Ashburn,Virginia,US,
950,Walmart Affiliate Program,APPROVED,0.79,USD,2024-01-29,Denver,Colorado,US,gmg
951,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Orlando,Florida,US,gmg
952,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Orlando,Florida,US,gmg
953,Walmart Affiliate Program,APPROVED,0.36,USD,2024-01-30,Warren,Michigan,US,gmg
954,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Warren,Michigan,US,gmg
955,Walmart Affiliate Program,APPROVED,0.42,USD,2024-01-30,Sioux Falls,South Dakota,US,gmg
956,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Mesa,Arizona,US,gmg
957,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Columbus,Mississippi,US,gmg
958,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Columbus,Mississippi,US,gmg
959,Walmart Affiliate Program,APPROVED,0.45,USD,2024-01-30,Winsted,Minnesota,US,gmg
960,DigitalOcean,APPROVED,0.00,USD,2024-02-02,Ashburn,Virginia,US,
961,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Tucson,Arizona,US,gmg
962,InVideo,APPROVED,0.00,USD,2024-01-29,Brandon,Manitoba,CA,gmg
963,Walmart Affiliate Program,APPROVED,0.06,USD,2024-01-30,St Louis,Missouri,US,gmg
964,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Uniondale,New York,US,gmg
965,Walmart Affiliate Program,APPROVED,1.12,USD,2024-01-30,Goodyear,Arizona,US,gmg
966,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Bossier City,Louisiana,US,gmg
967,Walmart Affiliate Program,APPROVED,19.69,USD,2024-01-30,Fort Worth,Texas,US,gmg
968,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Copperas Cove,Texas,US,gmg
969,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Chicago,Illinois,US,gmg
970,NordVPN,APPROVED,32.29,USD,2024-01-30,Halifax,Nova Scotia,CA,gmg
971,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Orlando,Florida,US,gmg
972,NordVPN,APPROVED,5.21,USD,2024-01-30,Sheffield,England,GB,gmg
973,Walmart Affiliate Program,APPROVED,1.19,USD,2024-01-30,Appleton,Wisconsin,US,gmg
974,Walmart Affiliate Program,APPROVED,0.42,USD,2024-01-30,West Lafayette,Indiana,US,gmg
975,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Frisco,Texas,US,gmg
976,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-30,Valdosta,Georgia,US,gmg
977,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-30,New York,New York,US,gmg
978,InVideo,APPROVED,0.00,USD,2024-01-30,Ciudad del Carmen,Campeche,MX,gmg
979,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Toms River,New Jersey,US,gmg
980,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,n/a,n/a,US,gmg
981,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Port Huron,Michigan,US,gmg
982,Wish,APPROVED,2.62,USD,2024-01-30,Belo Horizonte,Minas Gerais,BR,gmg
983,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Manito,Illinois,US,gmg
984,Name.com,APPROVED,0.00,USD,2024-01-30,Recife,Pernambuco,BR,fs
985,Walmart Affiliate Program,APPROVED,0.51,USD,2024-01-31,Bella Vista,Arkansas,US,gmg
986,Walmart Affiliate Program,APPROVED,0.40,USD,2024-01-31,Broken Arrow,Oklahoma,US,gmg
987,Walmart Affiliate Program,APPROVED,0.12,USD,2024-01-31,Milwaukee,Wisconsin,US,gmg
988,Walmart Affiliate Program,APPROVED,0.68,USD,2024-01-31,Dillingham,Alaska,US,gmg
989,Walmart Affiliate Program,APPROVED,0.53,USD,2024-01-31,Copperas Cove,Texas,US,gmg
990,Walmart Affiliate Program,APPROVED,2.40,USD,2024-01-31,Hickory,North Carolina,US,gmg
991,Walmart Affiliate Program,APPROVED,0.34,USD,2024-01-31,Somerset,New Jersey,US,gmg
992,Walmart Affiliate Program,APPROVED,8.67,USD,2024-01-31,Steelville,Missouri,US,gmg
993,Walmart Affiliate Program,APPROVED,1.28,USD,2024-01-31,Troy,Missouri,US,gmg
994,Walmart Affiliate Program,APPROVED,0.32,USD,2024-01-31,Bayamón,n/a,PR,gmg
995,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Albany,New York,US,gmg
996,Walmart Affiliate Program,APPROVED,0.17,USD,2024-01-31,San Antonio,Texas,US,gmg
997,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Columbus,Mississippi,US,gmg
998,Walmart Affiliate Program,APPROVED,0.34,USD,2024-01-31,Columbus,Mississippi,US,gmg
999,DigitalOcean,APPROVED,0.40,USD,2024-02-05,Ashburn,Virginia,US,
1000,DigitalOcean,APPROVED,1.93,USD,2024-02-05,Ashburn,Virginia,US,
1001,Walmart Affiliate Program,APPROVED,0.51,USD,2024-01-31,Potsdam,New York,US,gmg
1002,Walmart Affiliate Program,APPROVED,0.00,USD,2024-01-31,Dayton,Ohio,US,gmg
1003,Walmart Affiliate Program,REVERSED,0.00,USD,2024-01-31,Gainesville,Florida,US,gmg
1004,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Searcy,Arkansas,US,gmg
1005,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Warren,Michigan,US,gmg
1006,Walmart Affiliate Program,APPROVED,0.45,USD,2024-02-01,De Pere,Wisconsin,US,gmg
1007,Walmart Affiliate Program,APPROVED,1.05,USD,2024-02-01,Winsted,Minnesota,US,gmg
1008,Walmart Affiliate Program,APPROVED,0.28,USD,2024-02-01,Lawrence,Kansas,US,gmg
1009,InVideo,APPROVED,0.00,USD,2024-01-31,Mumbai,Maharashtra,IN,
1010,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Louisville,Colorado,US,gmg
1011,NordVPN,APPROVED,5.64,USD,2024-01-31,Olot,Catalonia,ES,gmg
1012,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Harvard,Illinois,US,gmg
1013,Walmart Affiliate Program,APPROVED,1.64,USD,2024-02-01,Hoschton,Georgia,US,gmg
1014,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Denver,Colorado,US,gmg
1015,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Columbia,South Carolina,US,gmg
1016,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Portland,Maine,US,gmg
1017,Namecheap,APPROVED,14.30,USD,2024-01-31,Paris,Île-de-France,FR,gmg
1018,Walmart Affiliate Program,APPROVED,4.50,USD,2024-02-01,Holland,Ohio,US,gmg
1019,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-01,Kansas City,Missouri,US,gmg
1020,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Winter Springs,Florida,US,gmg
1021,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Copperas Cove,Texas,US,gmg
1022,DHgate,APPROVED,0.59,USD,2024-02-02,Scarborough,Ontario,CA,gmg
1023,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Melrose Park,Illinois,US,gmg
1024,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Sumter,South Carolina,US,gmg
1025,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Columbus,Georgia,US,gmg
1026,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Eau Claire,Wisconsin,US,gmg
1027,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Searcy,Arkansas,US,gmg
1028,Walmart Affiliate Program,APPROVED,0.38,USD,2024-02-01,Bastrop,Louisiana,US,gmg
1029,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-01,Columbus,Georgia,US,gmg
1030,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Searcy,Arkansas,US,gmg
1031,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Herndon,Virginia,US,gmg
1032,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-01,Shreveport,Louisiana,US,gmg
1033,Walmart Affiliate Program,APPROVED,0.04,USD,2024-02-01,Mesa,Arizona,US,gmg
1034,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Portland,Oregon,US,gmg
1035,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Acworth,Georgia,US,gmg
1036,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Warren,Michigan,US,gmg
1037,NordVPN,APPROVED,5.61,USD,2024-02-01,Vienna,Vienna,AT,gmg
1038,Namecheap,APPROVED,1.53,USD,2024-02-01,Singapore,n/a,SG,gmg
1039,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Lenoir,North Carolina,US,gmg
1040,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Summerville,South Carolina,US,gmg
1041,DHgate,APPROVED,1.16,USD,2024-02-03,Alcalá de Guadaira,Andalusia,ES,gmg
1042,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Seattle,Washington,US,gmg
1043,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,London,Kentucky,US,gmg
1044,Walmart Affiliate Program,APPROVED,0.08,USD,2024-02-02,Round Lake,Illinois,US,gmg
1045,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Port Huron,Michigan,US,gmg
1046,Envato Placeit,APPROVED,0.00,USD,2024-02-01,Oostkamp,Flanders,BE,gmg
1047,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Medford,Massachusetts,US,gmg
1048,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Queen Creek,Arizona,US,gmg
1049,InVideo,APPROVED,0.00,USD,2024-02-01,Mumbai,Maharashtra,IN,
1050,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Harrisburg,Pennsylvania,US,gmg
1051,Envato Placeit,APPROVED,0.00,USD,2024-02-01,Craponne-sur-Arzon,Auvergne-Rhone-Alpes,FR,gmg
1052,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Sumter,South Carolina,US,gmg
1053,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Eugene,Oregon,US,gmg
1054,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Avon Lake,Ohio,US,gmg
1055,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,The Villages,Florida,US,gmg
1056,Walmart Affiliate Program,APPROVED,2.01,USD,2024-02-02,Fort Lauderdale,Florida,US,gmg
1057,Walmart Affiliate Program,APPROVED,2.01,USD,2024-02-02,Fort Lauderdale,Florida,US,gmg
1058,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,New York,New York,US,gmg
1059,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Seattle,Washington,US,gmg
1060,Walmart Affiliate Program,APPROVED,1.10,USD,2024-02-02,Watertown,New York,US,gmg
1061,Walmart Affiliate Program,APPROVED,0.11,USD,2024-02-02,Forney,Texas,US,gmg
1062,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-02,Morgantown,West Virginia,US,gmg
1063,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-02,Gainesville,Florida,US,gmg
1064,DHgate,APPROVED,1.91,USD,2024-02-04,Richmond Hill,Ontario,CA,gmg
1065,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-03,Lynnwood,Washington,US,gmg
1066,Walmart Affiliate Program,APPROVED,0.58,USD,2024-02-03,Port Huron,Michigan,US,gmg
1067,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-03,Gainesville,Florida,US,gmg
1068,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Bella Vista,Arkansas,US,gmg
1069,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Perris,California,US,gmg
1070,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Auburn,Maine,US,gmg
1071,Walmart Affiliate Program,APPROVED,1.32,USD,2024-02-03,Narrows,Virginia,US,gmg
1072,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Schertz,Texas,US,gmg
1073,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,North Richland Hills,Texas,US,gmg
1074,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Orlando,Florida,US,gmg
1075,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Kenner,Louisiana,US,gmg
1076,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Brooklyn,New York,US,gmg
1077,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Navarre,Florida,US,gmg
1078,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-03,Gainesville,Florida,US,gmg
1079,DHgate,REVERSED,0.00,USD,2024-02-04,Graz,Styria,AT,gmg
1080,DHgate,REVERSED,0.00,USD,2024-02-04,Graz,Styria,AT,gmg
1081,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Cleveland,Ohio,US,gmg
1082,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Chula Vista,California,US,gmg
1083,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Jacksonville,Florida,US,gmg
1084,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Portage,Indiana,US,gmg
1085,Walmart Affiliate Program,APPROVED,2.40,USD,2024-02-03,Mitchell,South Dakota,US,gmg
1086,NordVPN,APPROVED,5.20,USD,2024-02-02,Montreal,Quebec,CA,gmg
1087,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Grand Prairie,Texas,US,gmg
1088,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Cheyenne,Wyoming,US,gmg
1089,DHgate,APPROVED,1.52,USD,2024-02-04,San Diego,California,US,gm
1090,Walmart Affiliate Program,APPROVED,1.02,USD,2024-02-03,Williamsport,Pennsylvania,US,gmg
1091,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Potsdam,New York,US,gmg
1092,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-03,Tulsa,Oklahoma,US,gmg
1093,Walmart Affiliate Program,APPROVED,0.66,USD,2024-02-03,Shreveport,Louisiana,US,gmg
1094,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-03,Gainesville,Florida,US,gmg
1095,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-03,Portage,Indiana,US,gmg
1096,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-03,Gainesville,Florida,US,gmg
1097,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Sheridan,Wyoming,US,gmg
1098,Walmart Affiliate Program,APPROVED,0.92,USD,2024-02-04,Bedford,Indiana,US,gmg
1099,NordVPN,APPROVED,5.61,USD,2024-02-03,Caldas da Rainha,Leiria,PT,gmg
1100,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Laurelton,New Jersey,US,gmg
1101,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Warren,Michigan,US,gmg
1102,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-04,Caledonia,Mississippi,US,gmg
1103,Walmart Affiliate Program,APPROVED,0.13,USD,2024-02-04,St Louis,Missouri,US,gmg
1104,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,San Antonio,Texas,US,gmg
1105,Wish,APPROVED,2.33,USD,2024-02-03,Milton Keynes,England,GB,gmg
1106,Wish,APPROVED,2.27,USD,2024-02-03,Milton Keynes,England,GB,gmg
1107,Walmart Affiliate Program,APPROVED,0.92,USD,2024-02-04,Perris,California,US,gmg
1108,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Greenville,South Carolina,US,gmg
1109,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Pensacola,Florida,US,gmg
1110,Walmart Affiliate Program,APPROVED,0.22,USD,2024-02-05,Baton Rouge,Louisiana,US,gmg
1111,Walmart Affiliate Program,APPROVED,0.30,USD,2024-02-04,Calhoun,Georgia,US,gmg
1112,Walmart Affiliate Program,APPROVED,0.79,USD,2024-02-04,Pittsfield,Maine,US,gmg
1113,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-05,Clemson,South Carolina,US,gmg
1114,Walmart Affiliate Program,APPROVED,0.72,USD,2024-02-04,Roslindale,Massachusetts,US,gmg
